person_id,name,total_talks,status,candidate_title,candidate_url,match_type,score,snippet,review_status
PERS_5d52a475,Г. С. Шарыгин,1,candidate,"Шарыгин, Игорь Фёдорович",https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D1%8B%D0%B3%D0%B8%D0%BD%2C_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,page_title_surname,80,"И́горь Фёдорович Шары́гин (13 февраля 1937 — 12 марта 2004, Москва) — советский и российский математик и педагог, специалист по элементарной геометрии",todo
PERS_5d52a475,Г. С. Шарыгин,1,candidate,"Шарыгин, Михаил Дмитриевич",https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D1%8B%D0%B3%D0%B8%D0%BD%2C_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87,page_title_surname,80,"Михаи́л Дми́триевич Шары́гин (8 ноября 1938 — 15 апреля 2020) — советский и российский географ, экономико-географ, заслуженный профессор Пермского государственного",todo
PERS_5af1c05a,Г. Стукалин,1,candidate,"Стукалин, Виктор Фёдорович",https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%83%D0%BA%D0%B0%D0%BB%D0%B8%D0%BD%2C_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,page_title_surname,80,"Ви́ктор Фёдорович Стука́лин (21 июля 1927, село Куликово, Теньгушевский район, Мордовская АССР — 26 декабря 2016, Москва) — советский дипломат. Чрезвычайный",todo
PERS_79ed852e,Д. А. Евграфов,1,candidate,"Евграфов, Вадим Николаевич",https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D0%B3%D1%80%D0%B0%D1%84%D0%BE%D0%B2%2C_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87,page_title_surname,80,— Герои Советского Союза. Евграфов Вадим Николаевич. // Морской сборник. — 2016. — № 4. — С.76. Вадим Николаевич Евграфов (рус.). Сайт «Герои страны»,todo
PERS_5f6689e8,Дмитриева Виктория Алексеевна,1,candidate,Дмитриева,https://ru.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B0,page_title_surname,80,"Дми́триева — женская форма русской фамилии Дмитриев . Дмитриева , Александра Матвеевна (1909—?) — советский хозяйственный деятель, Герой Социалистического",todo
PERS_5f6689e8,Дмитриева Виктория Алексеевна,1,candidate,"Дмитриева, Антонина Ивановна",https://ru.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B0%2C_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D0%BD%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0,page_title_surname,80,"Антонина Ивановна Дмитриева (18 ноября 1929, Ивантеевка, Московская область — 16 августа 1999, Москва) — советская и российская актриса театра и кино",todo
PERS_5f6689e8,Дмитриева Виктория Алексеевна,1,candidate,"Дмитриева, Евгения Олеговна",https://ru.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B0%2C_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D1%8F_%D0%9E%D0%BB%D0%B5%D0%B3%D0%BE%D0%B2%D0%BD%D0%B0,page_title_surname,80,"Евге́ния Оле́говна Дми́триева (род. 19 декабря 1972, Москва) — российская актриса театра и кино, театральный режиссёр, педагог. Евгения Дмитриева родилась 19",todo
PERS_c9e43db7,Е. А. Бушуев,1,candidate,Бушуев,https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%88%D1%83%D0%B5%D0%B2,page_title_surname,80,"Бушу́ев — фамилия. Происходит от древнерусского нецерковного имени Бушуй. Так могли назвать того, кто бушует, буянит, озорничает. Бушуев , Александр: Бушуев",todo
PERS_14dec06b,Е. Б. Кудрявцева,1,candidate,"Кудрявцева, Галина Петровна",https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B4%D1%80%D1%8F%D0%B2%D1%86%D0%B5%D0%B2%D0%B0%2C_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0,page_title_surname,80,"Жиляева В. А., Кудрявцева Г. П. Ферримагнетизм минералов. — М.: Изд-во МГУ, 1983. — 96 с. Кудрявцева Г. П., Посухова Т. В., Вержак В. В., Веричев Е . М., Гаранин",todo
PERS_e8f935aa,Е. К. Кудрявцева,1,candidate,"Кудрявцева, Елизавета Петровна",https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B4%D1%80%D1%8F%D0%B2%D1%86%D0%B5%D0%B2%D0%B0%2C_%D0%95%D0%BB%D0%B8%D0%B7%D0%B0%D0%B2%D0%B5%D1%82%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0,page_title_surname,80,"Кирилловича Кудрявцева и Елизаветы Андреевны Паук. В 1923 году, когда был открыт первый приём девочек в школу-интернат при Певческой капелле, П. К . Кудрявцев определил",todo
PERS_a4c4c35e,И. В. Калинина,1,candidate,"Калинина, Таисья",https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0%2C_%D0%A2%D0%B0%D0%B8%D1%81%D1%8C%D1%8F,page_title_surname,80,"актёров — Любовь Толкалину и Таисью Калинину , и вслед за этим утверждает: « И если Толкалина уже давно всем и всё доказала, то Калинина … продолжает заявлять",todo
PERS_a4c4c35e,И. В. Калинина,1,candidate,Улица Калинина,https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B8%D1%86%D0%B0_%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0,page_title_surname,80,У́лица Кали́нина — название улиц в честь советского революционера Михаила Калинина . Улица Калинина — улица в Бресте. Улица Калинина — улица в Витебске,todo
PERS_c582889e,Иткин Илья Борисович,1,candidate,Иткин,https://ru.wikipedia.org/wiki/%D0%98%D1%82%D0%BA%D0%B8%D0%BD,page_title_surname,80,"Иткин , Анатолий Зиновьевич (род. 1931) — советский и российский художник. Иткин , Давид Борисович (1892—1971) — советский актёр. Иткин , Илья Борисович",todo
PERS_467d4dbb,Клебанов Андрей Александрович,1,candidate,"Клебанов, Илья Иосифович",https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B5%D0%B1%D0%B0%D0%BD%D0%BE%D0%B2%2C_%D0%98%D0%BB%D1%8C%D1%8F_%D0%98%D0%BE%D1%81%D0%B8%D1%84%D0%BE%D0%B2%D0%B8%D1%87,page_title_surname,80,новый состав правительства и среди прочих включил туда Илью Клебанова . 31 мая 1999 года Клебанов был назначен — заместителем Председателя Правительства Российской,todo
PERS_29607432,Лапшин Иван Евгеньевич,1,candidate,Лапшин,https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BF%D1%88%D0%B8%D0%BD,page_title_surname,80,"Лапши́н ( Лапшина́ ) — русская фамилия и топоним: Лапшин , Александр: Лапшин , Александр Алексеевич (род. 1939) — советский и российский сценарист. Лапшин",todo
PERS_57082cac,М. А. Овчинникова,1,candidate,"Овчинникова, Люсьена Ивановна",https://ru.wikipedia.org/wiki/%D0%9E%D0%B2%D1%87%D0%B8%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0%2C_%D0%9B%D1%8E%D1%81%D1%8C%D0%B5%D0%BD%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0,page_title_surname,80,"«Люсьена Овчинникова . „Пёстрая лента“» («Первый канал», 2003) «Люсьена Овчинникова . „Абсолютно счастливая женщина“» («ТВ Центр», 2007) «Люсьена Овчинникова . „Жизнь",todo
PERS_ba7b23ae,М. Демченко,1,candidate,"Демченко, Альберт Михайлович",https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D1%87%D0%B5%D0%BD%D0%BA%D0%BE%2C_%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,page_title_surname,80,"семи Играх, что и Демченко . В 2018 году Касай стал единоличным рекордсменом, выступив на зимних Играх в Пхёнчхане. В 1992 году Демченко выступал на двухместных",todo
PERS_ba537782,М. И. Петрова,1,candidate,"Петрова, Анна Николаевна (педагог)",https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B0%2C_%D0%90%D0%BD%D0%BD%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0_%28%D0%BF%D0%B5%D0%B4%D0%B0%D0%B3%D0%BE%D0%B3%29,page_title_surname,80,"Никола́евна Петро́ва (девичья фамилия Зу́бова, род. 22 сентября 1929) — советский и российский педагог по сценической речи, автор книг и пособий, доктор",todo
PERS_ba537782,М. И. Петрова,1,candidate,"Петрова, Мария Игоревна",https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B0%2C_%D0%9C%D0%B0%D1%80%D0%B8%D1%8F_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%BD%D0%B0,page_title_surname,80,"года. Мария Петрова : фото, биография, фильмография, новости - Вокруг ТВ. (англ.). Вокруг ТВ. Дата обращения: 10 февраля 2025. Сычев и Петрова на «Ледниковом",todo
PERS_ba537782,М. И. Петрова,1,candidate,"Петрова, Наталья Владимировна",https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B0%2C_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0,page_title_surname,80,"Влади́мировна Петро́ва (род. 23 августа 1970, Харьков, СССР) — советская и российская актриса театра и кино, кинорежиссёр и сценаристка. Наталья Петрова окончила",todo
PERS_56e6d363,М. Павлова,1,candidate,Дом Павлова,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B0,page_title_surname,80,"Дом Па́влова (Дом Солдатской Славы, Дом Афанасьева — Павлова ) — 4-этажный жилой дом, расположенный на площади Ленина в Волгограде, в котором во время Сталинградской",todo
PERS_56e6d363,М. Павлова,1,candidate,"Павлова, Анна Павловна",https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B0%2C_%D0%90%D0%BD%D0%BD%D0%B0_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0,page_title_surname,80,"П. Павлова , М . М . Фокин, В. Ф. Нижинский и С. Л. Григорьев были удостоены степени командора Ордена Академических пальм. По разным причинам Павлова ушла",todo
PERS_fa58484d,Н. А. Александрова,1,candidate,"Александрова, Марина Андреевна",https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B0%2C_%D0%9C%D0%B0%D1%80%D0%B8%D0%BD%D0%B0_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0,page_title_surname,80,"Архивировано 1 февраля 2013 года. Марина Александрова превратилась в мумию . 7 дней (20 ноября 2012). Марина Александрова , Ирина Пегова и Денис Шведов озвучили",todo
PERS_fa58484d,Н. А. Александрова,1,candidate,"Александрова, Юлия Игоревна",https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B0%2C_%D0%AE%D0%BB%D0%B8%D1%8F_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%BD%D0%B0,page_title_surname,80,"Ю́лия И́горевна Алекса́ндрова (род. 14 апреля 1982, Воронеж, СССР) — российская актриса театра, кино и телевидения. Родилась 14 апреля 1982 года в Воронеже",todo
PERS_fa58484d,Н. А. Александрова,1,candidate,Ансамбль песни и пляски Российской армии имени А. В. Александрова,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%81%D0%B0%D0%BC%D0%B1%D0%BB%D1%8C_%D0%BF%D0%B5%D1%81%D0%BD%D0%B8_%D0%B8_%D0%BF%D0%BB%D1%8F%D1%81%D0%BA%D0%B8_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%BE%D0%B9_%D0%B0%D1%80%D0%BC%D0%B8%D0%B8_%D0%B8%D0%BC%D0%B5%D0%BD%D0%B8_%D0%90._%D0%92._%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B0,page_title_surname,80,Звезды ансамбль песни и пляски Российской армии имени А . В. Александрова или Ансамбль Александрова — крупнейший художественный коллектив России и ранее,todo
PERS_9ddf9210,Нестеркин Сергей Петрович,1,candidate,Нестеркин,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%BA%D0%B8%D0%BD,page_title_surname,80,"« Центральный объединенный регистратор». Нестеркин, Сергей Петрович — российский учёный. Нестеркин — хутор в Обливском районе Ростовской области. Примечания",todo
PERS_dd17649f,Р. В. Светлов,1,candidate,Светлов,https://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B5%D1%82%D0%BB%D0%BE%D0%B2,page_title_surname,80,"Светлов ( Светлова ) — русская фамилия. Светлов , Александр Михайлович (1939—2018) — советский режиссёр, сценарист. Светлов , Андрей Валентинович (род. 1967) —",todo
PERS_c9d44ed0,С. А. Пахомов,1,candidate,Пахомов,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%85%D0%BE%D0%BC%D0%BE%D0%B2,page_title_surname,80,"Пахо́мов ( Пахо́мова ) — русская фамилия, образованная от имени Пахом . Известные носители: Пахомов , Александр: Пахомов , Александр Афанасьевич (1919—после",todo
PERS_c9d44ed0,С. А. Пахомов,1,candidate,"Пахомов, Владимир",https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%85%D0%BE%D0%BC%D0%BE%D0%B2%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,page_title_surname,80,"Влади́мир Пахо́мов : Пахомов , Владимир Александрович (1951—2016) — советский и российский государственный деятель. Пахомов , Владимир Борисович (1948—1999) —",todo
PERS_c9d44ed0,С. А. Пахомов,1,candidate,"Пахомов, Сергей Игоревич",https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%85%D0%BE%D0%BC%D0%BE%D0%B2%2C_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87,page_title_surname,80,"Серге́й И́горевич Пахо́мов (род. 4 ноября 1966, Москва), более известный как Пахо́м — советский и российский андеграундный актёр, сценарист, музыкант",todo
PERS_72d46eb6,С. С. Чистяков,1,candidate,Чистяков,https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%81%D1%82%D1%8F%D0%BA%D0%BE%D0%B2,page_title_surname,80,"Чистяко́в ( Чистяко́ва ) — русская фамилия. Чистяков , Александр: Чистяков , Александр Александрович (р. 1970) — поэт, писатель, культуртрегер. Чистяков , Александр",todo
PERS_72d46eb6,С. С. Чистяков,1,candidate,"Чистяков, Георгий Петрович",https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%81%D1%82%D1%8F%D0%BA%D0%BE%D0%B2%2C_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,page_title_surname,80,"Гео́ргий Петро́вич Чистяко́в (4 августа 1953, Москва — 22 июня 2007, Москва) — священник Русской православной церкви, филолог, историк, правозащитник",todo
PERS_72d46eb6,С. С. Чистяков,1,candidate,"Чистяков, Фёдор Валентинович",https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%81%D1%82%D1%8F%D0%BA%D0%BE%D0%B2%2C_%D0%A4%D1%91%D0%B4%D0%BE%D1%80_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,page_title_surname,80,"горе-злосчастии Федьки Чистякова » («Огонёк», 1996) 8 октября 1992 года Чистяков в Комарове вышел на прогулку с Ириной Левшаковой и напал на неё с ножом, нанеся",todo
PERS_a0f3d86d,Сергеева Варвара Алексеевна,1,candidate,Сергеева,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B0,page_title_surname,80,"Серге́ева — женская форма русской фамилии Сергеев . Сергеева , Аграфена Тимофеевна (1920—2009) — советская доярка, Герой Социалистического Труда (1976)",todo
PERS_6b867946,Смирнова Екатерина Викторовна,1,candidate,Смирнова,https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2%D0%B0,page_title_surname,80,"Смирно́ва — женская форма русской фамилии Смирнов . Смирнова , Авдотья Андреевна (Дуня Смирнова ; род. 1969) — советский и российский журналист, литературный",todo
PERS_58e18506,Соколова Ирина Александровна,1,candidate,Соколова,https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2%D0%B0,page_title_surname,80,"Соколо́ва — женская форма русской фамилии Со́коло́в и топоним. Соколова , Александра Ивановна (псевдоним Синее Домино; 1836—1914) — русская романистка",todo
PERS_3d22e8d4,Стрелков Андрей Михайлович,1,candidate,"Стрелков, Евгений Михайлович",https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B5%D0%BB%D0%BA%D0%BE%D0%B2%2C_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,page_title_surname,80,"2025. Фоменко Андрей . Труды и дни Евгения Стрелкова // Стрелков Евгений. Формула Волги. — М.: НЛО, 2026. Змеева Екатерина. Евгений Стрелков — художник,",todo
PERS_40862f5e,Корнеева Наталья Афанасьевна,29,candidate,Список делегатов XXII съезда КПСС,https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%B4%D0%B5%D0%BB%D0%B5%D0%B3%D0%B0%D1%82%D0%BE%D0%B2_XXII_%D1%81%D1%8A%D0%B5%D0%B7%D0%B4%D0%B0_%D0%9A%D0%9F%D0%A1%D0%A1,mention_or_search_snippet,60,"Иван Егорович Кормич, Алексей Михайлович Корнеев , Василий Никифорович Корнеев , Виталий Ефимович Корнеева , Зоя Николаевна Корнейчук, Александр Евдокимович",todo
PERS_40862f5e,Корнеева Наталья Афанасьевна,29,candidate,Шраута,https://ru.wikipedia.org/wiki/%D0%A8%D1%80%D0%B0%D1%83%D1%82%D0%B0,mention_or_search_snippet,60,"Shukla Yajurveda — RL Kashyap; SAKSI, Bangalore, Karnataka Корнеева , Наталья Афанасьевна , Шраута-ритуалы — текстовая традиция и реальность // iocs.hse",todo
PERS_c52dfaa0,Цветкова Светлана Олеговна,27,candidate,"Бондарчук, Фёдор Сергеевич",https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D0%B4%D0%B0%D1%80%D1%87%D1%83%D0%BA%2C_%D0%A4%D1%91%D0%B4%D0%BE%D1%80_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87,mention_or_search_snippet,60,"него Рудовского гендиректору «Первого канала», Бондарчуку и структурами Цветкова будет принадлежать 49 % ООО, а остальное получит «ВТБ». В дальнейшем подтверждения",todo
PERS_d98da899,Рыжакова Светлана Игоревна,26,candidate,Лачплесис,https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D1%87%D0%BF%D0%BB%D0%B5%D1%81%D0%B8%D1%81,mention_or_search_snippet,60,"обращения: 17 декабря 2022. Архивировано 17 декабря 2022 года. Рыжакова , Светлана Игоревна . Латышская художественная образность: мотивы и сюжеты // Cultura",todo
PERS_d98da899,Рыжакова Светлана Игоревна,26,candidate,Покайнский лес,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BA%D0%B0%D0%B9%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%BB%D0%B5%D1%81,mention_or_search_snippet,60,"Anthropological Journal of European Cultures[англ.] 19.2 (2010): 74-92. Рыжакова , Светлана Игоревна . «Священные леса»: создание или преобразование традиции? (латышский",todo
PERS_d98da899,Рыжакова Светлана Игоревна,26,candidate,Студенческая корпорация,https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D0%BA%D0%BE%D1%80%D0%BF%D0%BE%D1%80%D0%B0%D1%86%D0%B8%D1%8F,mention_or_search_snippet,60,"978-5-392-15506-4. Ryzhakova, S. I. (Svetlana Igorevna), Рыжакова , С. И. ( Светлана Игоревна ),. Fuksy, kommilʹtony, filistry... : ocherki o studencheskikh",todo
PERS_9a855a7b,Альбедиль Маргарита Федоровна,19,candidate,Энциклопедия для детей,https://ru.wikipedia.org/wiki/%D0%AD%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F_%D0%B4%D0%BB%D1%8F_%D0%B4%D0%B5%D1%82%D0%B5%D0%B9,mention_or_search_snippet,60,"Владимир Михайлович («Языкознание. Русский язык», «Языки мира») Альбедиль , Маргарита Фёдоровна («Религии мира», «Мифология», «Человек») Апресян, Рубен Грантович",todo
PERS_3357f25b,Скороходова Татьяна Григорьевна,18,candidate,"Бабник (фильм, 1990)",https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B1%D0%BD%D0%B8%D0%BA_%28%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%2C_1990%29,mention_or_search_snippet,60,"Беляева — Ольга Семыкина Надежда Бутырцева — Рая Любовь Полищук — Инна Елена Скороходова — Алёна, валютная проститутка Ирина Шмелёва — Людочка, аспирантка Спартак",todo
PERS_3357f25b,Скороходова Татьяна Григорьевна,18,candidate,Скороходов,https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D1%80%D0%BE%D1%85%D0%BE%D0%B4%D0%BE%D0%B2,mention_or_search_snippet,60,"сотрудник группы «Вымпел». Скороходов , Юрий Иванович (1946—2011) — советский и российский артист оперетты, актёр. Скороходова : Скороходова , Валерия Александровна",todo
PERS_5228da95,Вертоградова Виктория Викторовна,17,candidate,Вертоградов,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%82%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2,mention_or_search_snippet,60,"Семёнович (1888—1964) — русский советский церковный историк. Вертоградова , Виктория Викторовна (род. 1933) — советский и российский индолог. Эта страница",todo
PERS_5228da95,Вертоградова Виктория Викторовна,17,candidate,Шаурасени,https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%83%D1%80%D0%B0%D1%81%D0%B5%D0%BD%D0%B8,mention_or_search_snippet,60,энциклопедия : [в 30 т.] / гл. ред. А. М. Прохоров ; 1969—1978). Виктория Викторовна Вертоградова . Пракриты. — 1978. s:ЭСБЕ/Пракрит Это заготовка статьи о языках,todo
PERS_1a097e52,Парибок Андрей Всеволодович,17,candidate,Русская философия,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B0%D1%8F_%D1%84%D0%B8%D0%BB%D0%BE%D1%81%D0%BE%D1%84%D0%B8%D1%8F,mention_or_search_snippet,60,"Алексеевич Дугин, Александр Гельевич Крылов, Константин Анатольевич Парибок , Андрей Всеволодович Подорога, Валерий Александрович Секацкий, Александр Куприянович",todo
PERS_9374fd12,Вырщиков Евгений Геннадьевич,16,candidate,Умершие в октябре 2020 года,https://ru.wikipedia.org/wiki/%D0%A3%D0%BC%D0%B5%D1%80%D1%88%D0%B8%D0%B5_%D0%B2_%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D0%B5_2020_%D0%B3%D0%BE%D0%B4%D0%B0,mention_or_search_snippet,60,"лауреат премии ГК СССР по народному образованию, почётный профессор ВА ВКО. Вырщиков , Анатолий Николаевич (71) — советский и российский педагог, доктор педагогических",todo
PERS_c48611e0,Островская Елена Петровна,16,candidate,Островский,https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,mention_or_search_snippet,60,"физик. Островская , Генриетта Тимофеевна (1921—1971) — советская актриса. Островская , Елена Петровна (род. 1948) — российская религиовед. Островская , Лидия",todo
PERS_61202bf3,Алиханова Юлия Марковна,15,candidate,Алиханов,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8%D1%85%D0%B0%D0%BD%D0%BE%D0%B2,mention_or_search_snippet,60,"жена академика Андрея Сахарова. Алиханова , Наида Мурадовна (род. 1996) — российская регбистка. Алиханова , Юлия Марковна (1936—2024) — советский и российский",todo
PERS_c58aa839,В. Видунас,15,candidate,1953 год,https://ru.wikipedia.org/wiki/1953_%D0%B3%D0%BE%D0%B4,mention_or_search_snippet,60,"партийный, государственный и военный деятель (род. 1889). 20 февраля — Видунас , русский и литовский драматург и философ (род. 1868). 1 марта — Александр",todo
PERS_c58aa839,В. Видунас,15,candidate,20 февраля,https://ru.wikipedia.org/wiki/20_%D1%84%D0%B5%D0%B2%D1%80%D0%B0%D0%BB%D1%8F,mention_or_search_snippet,60,"Лебедев-Кумач (р. 1898), русский советский поэт, прозаик, поэт-песенник. 1953 — Видунас (наст. имя Вильгельмас Стороста; р. 1868), литовский драматург, философ",todo
PERS_e31ca12d,Вечерина Ольга Павловна,15,candidate,Михей (певец),https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B5%D0%B9_%28%D0%BF%D0%B5%D0%B2%D0%B5%D1%86%29,mention_or_search_snippet,60,"февраля 1999 года Новости // RAPпресс : журнал. — 1999. — № 2(4). — С. 31. Вечерина в Титанике // Hip Hop Info : журнал. — 1999. — № 6. — С. 48—49, 65. Радиостанция",todo
