thread_root_id,score,subject,primary_topic,dominant_list_function,message_count,author_count,reply_count,topic_count,request_like,resolution_like,debate_like,first_date,first_url,authors,evidence
053620,152,sources for the idea that reincarnation is a semi-random process?,General scholarly discussion,general discussion,34,16,33,1,False,False,False,2020-11-15 23:53:06+00:00,https://list.indology.info/pipermail/indology/2020-November/053620.html,"Brendan S. Gillon, Prof. | Christophe Vielle | Davidson, Ronald M. | Dean Michael Anderson | Dominik Wujastyk | Eli Franco | Gleb Sharygin | James Hartzell | Jeffery Long | Martin Gansten | Matthew Kapstein | Rolf Heinrich Koch",long thread; multi-author; resolved replies
001208,151,jyotish,General scholarly discussion,general discussion,27,18,26,2,False,False,True,1994-09-07 08:09:59+00:00,https://list.indology.info/pipermail/indology/1994-September/001208.html,6500isa at ucsbuxa.ucsb.edu | Bapat Jb | J.B. Sharma | Lance Nelson | Mani Varadarajan | Mantra Corporation | R.Mayer at ukc.ac.uk | SILK at AC.GRIN.EDU | Satyanad Kichenassamy | Srinivas Sunder | Stephen H. Phillips | czm1 at cornell.edu,long thread; multi-author; resolved replies; debate language
018215,151,"New Positions at Asian Studies, UT Austin",General scholarly discussion,general discussion,27,16,26,1,False,True,True,1999-09-01 21:14:44+00:00,https://list.indology.info/pipermail/indology/1999-September/018215.html,Bharat Gupt | Erik Seldeslachts | George Thompson | Hans Henrich Hock | Jan Brzezinski | Koenraad Elst | L.S.Cousins | Lars Martin Fosse | Luis Gonzalez-Reimann | Madhav Deshpande | N. Ganesan | Narayan S. Raja,long thread; multi-author; resolved replies; thanks/correction language; debate language
049523,150,pracodayāt in gāyatrī mantras,General scholarly discussion,general discussion,43,5,42,2,False,False,False,2019-03-18 20:16:21+00:00,https://list.indology.info/pipermail/indology/2019-March/049523.html,"Dominik Haas | Gérard Huet | Harry Spier | Hock, Hans Henrich | Olivelle, J P",long thread; multi-author; resolved replies
023738,150,ghalib correctly quoted,General scholarly discussion,general discussion,29,19,28,2,False,False,False,2000-11-09 08:38:13+00:00,https://list.indology.info/pipermail/indology/2000-November/023738.html,Arun Gupta | Bjarte Kaldhol | C.R. Selvakumar | Lakshmi Srinivas | N. Ganesan | Periannan Chandrasekaran | Poopathi S. Manickam | RM. Krishnan | Rajarshi Banerjee | Raveen Satkurunathan | Samar Abbas | Stephen Hodge,long thread; multi-author; resolved replies
014354,149,Vicious Debate,General scholarly discussion,general discussion,35,10,33,2,False,False,True,1998-12-02 10:22:04+00:00,https://list.indology.info/pipermail/indology/1998-December/014386.html,Ashish Chandra | Bijoy Misra | DEVARAKONDA VENKATA NARAYANA SARMA | Lars Martin Fosse | Madhav Deshpande | N. Ganesan | Paul Kekai Manansala | Robert J. Zydenbos | SNS | Vidhyanath Rao,long thread; multi-author; resolved replies; debate language
059324,149,Analogues to Anselm's Ontological Arguments in Indian Philosophy?,General scholarly discussion,general discussion,39,10,38,1,False,False,False,2024-06-23 16:17:11+00:00,https://list.indology.info/pipermail/indology/2024-June/059324.html,"Dan Lusthaus | Howard Resnick | Jeffery Long | Johannes Bronkhorst | Jonathan Edelmann | Lubomír Ondračka | Matthew Kapstein | Nagaraj Paturi | Uskokov, Aleksandar | dmitry shevchenko",long thread; multi-author; resolved replies
011660,147,"arma-, armaka 'ruined site'",General scholarly discussion,general discussion,28,15,27,2,True,False,False,1998-04-03 22:12:24+00:00,https://list.indology.info/pipermail/indology/1998-April/011660.html,C.R. Selvakumar | DEVARAKONDA VENKATA NARAYANA SARMA | Dominic Goodall | Jonathan Silk | Lars Martin Fosse | Marianna Kropf | Michio Yano | N. Ganesan | Peter J. Claus | Richard Salomon | S Krishna | Srinivasan Pichumani,long thread; multi-author; resolved replies; request/help language
028422,146,Snakes,General scholarly discussion,general discussion,32,16,31,1,False,False,False,2004-07-08 13:48:00+00:00,https://list.indology.info/pipermail/indology/2004-July/028422.html,Allen W Thrasher | Arlo Griffiths | Birgit Kellner | Dean Anderson | Dominik Wujastyk | Frits Staal | Horacio Francisco Arganis Juarez | Jonathan Silk | L.S. Cousins | Matthew Kapstein | Peter Wyzlic | Richard MAHONEY,long thread; multi-author; resolved replies
006442,145,Vedic Website,General scholarly discussion,general discussion,27,14,26,3,True,False,False,1996-12-06 08:42:51+00:00,https://list.indology.info/pipermail/indology/1996-December/006442.html,Adi Hastings | Das Menon | Dominik Wujastyk | Edwin F Bryant | Girish Beeharry | Klaus Karttunen | L.S. Cousins | Lars Martin Fosse | Luis Gonzalez-Reimann | Peter D Banos | bpj at netg.se | dlusthau at mailer.fsu.edu,long thread; multi-author; resolved replies; request/help language
041671,144,"Tagore, Aurobindo, and Malhotra",General scholarly discussion,general discussion,33,13,32,2,False,False,False,2015-07-26 21:19:36+00:00,https://list.indology.info/pipermail/indology/2015-July/041671.html,Al Collins | Andrew Ollett | Arlo Griffiths | Artur Karp | Dean Michael Anderson | Dominik Wujastyk | Geoffrey Samuel | Howard Resnick | Matthew Kapstein | Nagaraj Paturi | Richard MAHONEY | Robert Zydenbos,long thread; multi-author; resolved replies
014994,144,Too Many Postings?,General scholarly discussion,general discussion,34,8,33,5,False,False,False,1999-01-03 20:03:42+00:00,https://list.indology.info/pipermail/indology/1999-January/014994.html,Christopher Fernandez | DEVARAKONDA VENKATA NARAYANA SARMA | Elliot Stern | Madhav Deshpande | N. Ganesan | Narayan S. Raja | Samar Abbas | Sudalaimuthu Palaniappan,long thread; multi-author; resolved replies
046132,143,Sanskrit Readers: overview,General scholarly discussion,general discussion,29,18,28,1,False,False,False,2017-06-22 19:41:43+00:00,https://list.indology.info/pipermail/indology/2017-June/046132.html,"Aleksandar Uskokov | Antonia Ruppel | Asko Parpola | BG | Buchta, David | Christophe Vielle | Erik Reenberg Sand | George Thompson | Georges PINAULT | Harry Spier | Herman Tull | Jan Filipský",long thread; multi-author; resolved replies
023892,143,Indology's future?,General scholarly discussion,general discussion,23,18,21,3,True,False,False,2000-11-15 11:57:42+00:00,https://list.indology.info/pipermail/indology/2000-November/023897.html,Allen W Thrasher | Artur Karp | Arun Gupta | Bhadraiah Mallampalli | Bijoy Misra | Brian Akers | David Salmon | Dominik Wujastyk | Helen Oles Giunta | Kumar | Lambodara | Phillip Ernest,long thread; multi-author; resolved replies; request/help language
016462,143,INSA email address?,General scholarly discussion,general discussion,29,12,28,3,False,False,True,1999-04-03 21:05:28+00:00,https://list.indology.info/pipermail/indology/1999-April/016462.html,"Artur Karp | C.R. Selvakumar | Chandrasekaran, Periannan | Georg von Simson | Madhav Deshpande | N. Ganesan | Prof P Kumar | Roland Steiner | Rolf Koch | S.Kalyanaraman | Swaminathan Madhuresan | Venkatraman Iyer",long thread; multi-author; resolved replies; debate language
043992,143,Question on Diacritical Marks,General scholarly discussion,identification/help request,24,19,23,1,True,False,False,2016-09-05 16:12:54+00:00,https://list.indology.info/pipermail/indology/2016-September/043992.html,"Adheesh Sathaye | Andrew Ollett | Ashok Aklujkar | Dominik Wujastyk | Jean-Luc Chevillard | Jeffery Long | John Huntington | Jonathan Silk | Lubin, Tim | Matthew Kapstein | Nagaraj Paturi | Olivelle, J P",long thread; multi-author; resolved replies; request/help language
032732,143,Language barriers --- financial barriers,General scholarly discussion,general discussion,26,17,24,2,False,True,False,2009-03-05 21:59:46+00:00,https://list.indology.info/pipermail/indology/2009-March/032735.html,"Allen W Thrasher | Birgit Kellner | Dominik Wujastyk | Dragomir Dimitrov | George Hart | Gruenendahl, Reinhold | Jean-Luc Chevillard | John Peterson | Jonathan Silk | Michael Hahn | Paul Kiparsky | Simon Brodbeck",long thread; multi-author; resolved replies; thanks/correction language
028824,143,"Science Mag: ""no Indus script""",General scholarly discussion,general discussion,32,15,31,1,False,False,False,2004-12-17 01:39:28+00:00,https://list.indology.info/pipermail/indology/2004-December/028824.html,"Artur Karp | Cohen, Signe | Dean Anderson | Dominik Wujastyk | George Thompson | John Huntington | Jonathan Silk | Michael Witzel | Plamen Gradinarov | Shyam Ranganathan | Stephen Hodge | Tamar Reich",long thread; multi-author; resolved replies
007147,143,Indo-Germanic,General scholarly discussion,general discussion,30,17,29,1,False,False,False,1997-03-01 18:53:27+00:00,https://list.indology.info/pipermail/indology/1997-March/007147.html,Adi Hastings | Anshuman Pandey | Dominique Thillaud | Emil HERSAK | Erik Hoogcarspel | Fco. Javier Mart177nez Garc177a | Lars Martin Fosse | Max.Nihom at oeaw.ac.at | Narahari Achar | Srinivasan Pichumani | bpj at netg.se | dlusthau at mailer.fsu.edu,long thread; multi-author; resolved replies
008971,143,Q: Black Draupadi?,General scholarly discussion,general discussion,27,14,25,3,True,False,False,1997-08-18 14:42:19+00:00,https://list.indology.info/pipermail/indology/1997-August/008975.html,Chandan Raghava Narayan | David R. Israel | Dominique.Thillaud | Hrid at aol.com | John Smith | Lars Martin Fosse | Luis Gonzalez-Reimann | Narahari Achar | Pratap Kumar | RAH | Ramkumar | Vidhyanath Rao,long thread; multi-author; resolved replies; request/help language
057928,142,Manuscript collections on archive.org,Manuscripts and epigraphy,philological discussion,28,14,27,2,False,True,False,2023-07-24 20:38:01+00:00,https://list.indology.info/pipermail/indology/2023-July/057928.html,"Christophe Vielle | Claudius Teodorescu | Davidson, Ronald M. | Dominik Wujastyk | Eric Moses Gurevitch | Giovanni Ciotti | Harry Spier | Jan Kučera | Jonathan Silk | Lubin, Tim | Matthew Kapstein | Paul Hackett",long thread; multi-author; resolved replies; thanks/correction language
012873,142,Tampering with history,General scholarly discussion,general discussion,31,11,29,2,True,False,False,1998-06-20 13:55:30+00:00,https://list.indology.info/pipermail/indology/1998-June/012876.html,B. Reusch | Bh.Krishnamurti | George Thompson | Jacob Baltuch | Lars Martin Fosse | Michael Witzel | Miguel Carrasquer Vidal | Peter J. Claus | Sudalaimuthu Palaniappan | T.I. Console | Vidhyanath Rao,long thread; multi-author; resolved replies; request/help language
060354,141,dvandva → bahuvrīhi?,General scholarly discussion,general discussion,31,14,30,2,False,False,False,2025-03-19 18:26:25+00:00,https://list.indology.info/pipermail/indology/2025-March/060354.html,"Antonia Ruppel | Christian Ferstl | Christophe Vielle | Dominik A. Haas | Dominik Wujastyk | Dr. Dominik A. Haas, BA MA | Harry Spier | Lyne Bansat-Boudon | Madhav Deshpande | Nataliya Yanchevskaya | Patricia Sauthoff | Uskokov, Aleksandar",long thread; multi-author; resolved replies
011207,141,Vivekananda &c.,General scholarly discussion,general discussion,23,12,22,4,True,False,True,1998-03-05 09:17:36+00:00,https://list.indology.info/pipermail/indology/1998-March/011207.html,Charles | Fredrik Arnell | John Richards | Luis Gonzalez-Reimann | N. Ganesan | Palaniappa | Ramakrishnan Balasubramanian | Robert J. Zydenbos | S Krishna | Vidyasankar Sundaresan | Viktor V. Sukliyan | jayabarathi,long thread; multi-author; resolved replies; request/help language; debate language
021503,140,"Madhava, Vidyaranya, Sringeri, and Kulke",General scholarly discussion,general discussion,37,7,35,3,False,False,False,2000-06-01 10:43:03+00:00,https://list.indology.info/pipermail/indology/2000-June/021504.html,Pierre-Sylvain Filliozat | Srini Pichumani | Sudalaimuthu Palaniappan | Swaminathan Madhuresan | Venkatraman Iyer | Vidyasankar Sundaresan | nanda chandran,long thread; multi-author; resolved replies
021750,139,address,General scholarly discussion,general discussion,22,13,20,4,True,True,False,2000-07-03 11:48:44+00:00,https://list.indology.info/pipermail/indology/2000-July/021759.html,Enrica Garzilli | Erik Hoogcarspel | George Thompson | Lars Martin Fosse | NAYAK Anand | Rajesh Kochhar | Stephen Hodge | Steve Farmer | Valerie J Roebuck | Ven. Tantra | Venkatraman Iyer | Vidyasankar Sundaresan,long thread; multi-author; resolved replies; request/help language; thanks/correction language
024339,139,Koh-I-Noor,General scholarly discussion,general discussion,29,12,27,2,True,False,False,2000-12-13 02:53:53+00:00,https://list.indology.info/pipermail/indology/2000-December/024353.html,Bhadraiah Mallampalli | Dominik Wujastyk | L. Suresh Kumar-LSK | Luis Gonzalez-Reimann | N. Ganesan | Periannan Chandrasekaran | R Srinivasan | RM. Krishnan | Sudalaimuthu Palaniappan | V.V. Raman | Venkatraman Iyer | Vidyasankar Sundaresan,long thread; multi-author; resolved replies; request/help language
014789,139,SV: creation of human kind,General scholarly discussion,general discussion,29,12,27,2,True,False,False,1998-12-23 20:14:16+00:00,https://list.indology.info/pipermail/indology/1998-December/014809.html,"Aditya, the ]-[indu $kepti¢ | Ashish Chandra | Bijoy Misra | DEVARAKONDA VENKATA NARAYANA SARMA | K. S. Arjunwadkar | N. Ganesan | Narayan S. Raja | Paul Kekai Manansala | Peter Flugel | Robert Zydenbos | Samar Abbas | Yaroslav V. Vassilkov",long thread; multi-author; resolved replies; request/help language
014288,138,Is the Aryan Invasion a Myth?,General scholarly discussion,general discussion,27,17,26,2,False,False,False,1998-11-27 20:51:31+00:00,https://list.indology.info/pipermail/indology/1998-November/014288.html,Ashish Chandra | David Salmon | Elliot Stern | H.M.Hubey | Jacob Baltuch | Klaus Karttunen | Lars Martin Fosse | Madhav Deshpande | N. Ganesan | Partha Banerjee | Paul Kekai Manansala | Rambabu Yarlagadda,long thread; multi-author; resolved replies
032536,138,"""samsara"" meaning ""life""",General scholarly discussion,philological discussion,23,15,21,4,True,False,False,2009-02-02 18:01:27+00:00,https://list.indology.info/pipermail/indology/2009-February/032539.html,"Allen W Thrasher | Dean Michael Anderson | Deshpande, Madhav | Dipak Bhattacharya | Dominik Wujastyk | Dr. Chlodwig H. Werba | George Hart | Maheswaran Nair | Peter Friedlander | Richard Salomon | Robert Zydenbos | Sudalaimuthu Palaniappan",long thread; multi-author; resolved replies; request/help language
020594,137,Saraswati: Atomic Scientists reconfirm location,General scholarly discussion,general discussion,25,12,24,4,True,False,False,2000-03-15 23:16:50+00:00,https://list.indology.info/pipermail/indology/2000-March/020594.html,Bharat Gupt | Lars Martin Fosse | Maniambalam Arasu | Michael Witzel | Paul Kekai Manansala | RM.Krishnan | Robert Zydenbos | Roland Steiner | S.Kalyanaraman | Sam Garg | Swaminathan Madhuresan | Venkatraman Iyer,long thread; multi-author; resolved replies; request/help language
042330,137,rubrication in Indian mss.,Manuscripts and epigraphy,general discussion,29,16,28,1,False,False,False,2015-11-21 21:32:58+00:00,https://list.indology.info/pipermail/indology/2015-November/042330.html,Arlo Griffiths | Ashok Aklujkar | Christoph Emmrich | Christophe Vielle | DC Lammerts | Dan Lusthaus | Dipak Bhattacharya | Dominic Goodall | Jonathan Silk | Matthew Kapstein | Michael Slouber | Patrick Olivelle,long thread; multi-author; resolved replies
008649,137,Translations of Gitagovinda,History and culture,general discussion,23,14,22,4,True,False,False,1997-06-26 07:43:41+00:00,https://list.indology.info/pipermail/indology/1997-June/008649.html,Anand Venkt Raman | Bijoy Misra | Dominik Wujastyk | Dominique.Thillaud | Jyotishi at aol.com | Lars Martin Fosse | Narayan S. Raja | Robert J. Zydenbos | S Krishna | Vidyasankar Sundaresan | jacob.baltuch at euronet.be | mrabe at artic.edu,long thread; multi-author; resolved replies; request/help language
035699,136,taxonomy question,General scholarly discussion,identification/help request,25,15,23,2,True,False,False,2011-08-05 07:40:30+00:00,https://list.indology.info/pipermail/indology/2011-August/035701.html,"Adheesh Sathaye | Andrey Klebanov | Artur Karp | Ashok Aklujkar | Deshpande, Madhav | George Thompson | Herman Tull | James Hartzell | Martin Gansten | Michael Brattus Jones | Stefan Baums | Thrasher, Allen",long thread; multi-author; resolved replies; request/help language
001414,135,Sanskrit to be an elective subject in schools,General scholarly discussion,general discussion,22,15,21,1,True,False,True,1994-10-09 17:08:35+00:00,https://list.indology.info/pipermail/indology/1994-October/001414.html,Aditya Mishra | David Magier | Greg Eichler | J.B. Sharma | Jim Hartzell | Michael J. Sweet | Peter_Scharf at brown.edu | SILK at AC.GRIN.EDU | Srinivas Sunder | The Skeptic | dom | jleslie,long thread; multi-author; resolved replies; request/help language; debate language
020322,135,ICHR controversey,General scholarly discussion,general discussion,23,10,22,4,True,False,True,2000-03-01 07:14:59+00:00,https://list.indology.info/pipermail/indology/2000-March/020322.html,Avanindra Prakash | Bharat Gupt | Bob Lazarowitz | Lars Martin Fosse | Narayan S. Raja | Rajarshi Banerjee | Stephen Hodge | Sundeep Dougal | Vidyasankar Sundaresan | Vishal Agarwal,long thread; multi-author; resolved replies; request/help language; debate language
032816,134,"clinking, silent and slipping bangles",General scholarly discussion,general discussion,21,17,19,3,True,False,False,2009-03-19 09:49:18+00:00,https://list.indology.info/pipermail/indology/2009-March/032819.html,Allen W Thrasher | Ashok Aklujkar | Dan Lusthaus | Dipak Bhattacharya | Dominik Wujastyk | Eugen Ciurtin | Gérard Huet | Jean-Michel Delire | Klaus Karttunen | Luis Gonzalez-Reimann | Peter Wyzlic | Rosane Rocher,long thread; multi-author; resolved replies; request/help language
012112,134,Koel (and Hobson-Jobson),General scholarly discussion,general discussion,30,8,29,3,False,True,False,1998-05-09 20:10:30+00:00,https://list.indology.info/pipermail/indology/1998-May/012112.html,DEVARAKONDA VENKATA NARAYANA SARMA | Dr Shivamurthy Swamiji | N. Ganesan | Pierre-Sylvain Filliozat | Robert Zydenbos | S Krishna | Sudalaimuthu Palaniappan | Vidyasankar Sundaresan,long thread; multi-author; resolved replies; thanks/correction language
002949,134,Justification for teaching Sanskrit,General scholarly discussion,general discussion,26,12,25,3,False,False,True,1995-08-16 18:41:46+00:00,https://list.indology.info/pipermail/indology/1995-August/002949.html,Anand Venkt Raman | Daud R. Ali | Dominik Wujastyk | James L. Fitzgerald | Narayan S. Raja | Sfauthor at aol.com | kellner at ue.ipc.hiroshima-u.ac.jp | l.m.fosse at easteur-orient.uio.no | mani at srirangam.esd.sgi.com | pslvax!sadhu at UCSD.EDU | pslvax!siva!sadhu at UCSD.EDU | vineet at hotseat.att.com,long thread; multi-author; resolved replies; debate language
005629,134,Event announcement: Testing Workshop,General scholarly discussion,general discussion,21,13,19,6,True,False,False,1996-08-21 20:30:33+00:00,https://list.indology.info/pipermail/indology/1996-August/005632.html,Anshuman Pandey | Dominik Wujastyk | Frances Pritchett | Gerard Huet | HEIJSTEE at rullet.LeidenUniv.nl | Jakub Cejka | James E. Agenbroad | Lars Martin Fosse | Luis Arnold Gonzalez-Reimann | MDSAAA48 at GIASMD01.VSNL.NET.IN | Peter J. Claus | Pullat Devadas Das Menon,long thread; multi-author; resolved replies; request/help language
017614,133,Aurobindo about Advaita,General scholarly discussion,general discussion,26,11,25,3,True,False,False,1999-06-12 20:13:55+00:00,https://list.indology.info/pipermail/indology/1999-June/017614.html,C.R. Selvakumar | Edwin Bryant | Harry Spier | JR Gardner | Mani Varadarajan | N.Ganesan | Ramakrishnan Balasubramanian | Robert Zydenbos | Samar Abbas | Swaminathan Madhuresan | Vidyasankar Sundaresan,long thread; multi-author; resolved replies; request/help language
038944,133,Public statement from Wendy Doniger,History and culture,general discussion,26,15,25,3,False,False,False,2014-02-11 17:49:36+00:00,https://list.indology.info/pipermail/indology/2014-February/038944.html,"Allen Thrasher | Anurupa IFP | Arlo Griffiths | Bijlert, V.A. van | Coseru, Cristian | Dipak Durgamohan Bhattacharya | Dominik Wujastyk | Dr. Debabrata Chakrabarti | Francois Voegeli | George Thompson | Lubin, Tim | Matthew Kapstein",long thread; multi-author; resolved replies
024485,133,Re. Devaraja,General scholarly discussion,general discussion,26,11,25,3,True,False,False,2000-12-17 12:11:22+00:00,https://list.indology.info/pipermail/indology/2000-December/024485.html,Bjarte Kaldhol | Hans Henrich Hock | N. Ganesan | R Srinivasan | Raveen Satkurunathan | Robert Zydenbos | Subrahmanya S. | Sudalaimuthu Palaniappan | Swaminathan Madhuresan | Vanbakkam Vijayaraghavan | Venkatraman Iyer,long thread; multi-author; resolved replies; request/help language
032337,132,Proceedings BM Symposium: Mansar,Buddhism and Jainism,general discussion,26,14,24,4,False,False,False,2008-12-18 09:11:06+00:00,https://list.indology.info/pipermail/indology/2008-December/032343.html,"Acri, A. | Allen W Thrasher | Claudine Picron | Dan Lusthaus | Dipak Bhattacharya | Girish Jha | John Huntington | Jonathan Silk | Maheswaran Nair | Michael Slouber | Stefan Baums | Walter Slaje",long thread; multi-author; resolved replies
017437,132,Sundarapandya's Varttika,General scholarly discussion,general discussion,22,14,20,4,True,False,False,1999-06-02 20:12:28+00:00,https://list.indology.info/pipermail/indology/1999-June/017439.html,Alf Hiltebeitel | Anthony P Stone | Brian Akers | H. Mark Hubey | Jonathan Silk | Michael Rabe | N.Ganesan | Paolo Magnone | Periannan Chandrasekaran | Raoul Martens | S.Kalyanaraman | Shrisha Rao,long thread; multi-author; resolved replies; request/help language
041441,131,Religious Literature with Political Purposes,General scholarly discussion,general discussion,33,10,32,1,False,False,False,2015-07-06 10:03:42+00:00,https://list.indology.info/pipermail/indology/2015-July/041441.html,"Arlo Griffiths | Artur Karp | George Hart | Jesse Knutson | Lubin, Tim | Matthew Kapstein | Nagaraj Paturi | Paolo Eugenio Rosati | Sudalaimuthu Palaniappan | patrick mccartney",long thread; multi-author; resolved replies
049669,131,question about a soliciation from publisher MDPI,General scholarly discussion,identification/help request,25,14,24,1,True,False,False,2019-03-23 05:49:25+00:00,https://list.indology.info/pipermail/indology/2019-March/049669.html,Arlo Griffiths | Birgit Kellner | Camillo Formigatti | Caren Dreyer | Dan Lusthaus | Dominik Wujastyk | Herman Tull | Jonathan Silk | Krishnaprasad G | Lubomír Ondračka | Matthew Kapstein | Richard Mahoney | Indica et Buddhica,long thread; multi-author; resolved replies; request/help language
046838,131,Sources on Relationship btw Oral/Literary Traditions,General scholarly discussion,general discussion,27,16,26,1,False,False,False,2017-11-02 21:21:03+00:00,https://list.indology.info/pipermail/indology/2017-November/046838.html,"Artur Karp | Christophe Vielle | George L. HART | Herman Tull | Joydeep | Lubomír Ondračka | Mark McLaughlin | Nagaraj Paturi | Tieken, H.J.H. | Tyler Williams | Viktoria Lysenko | Witzel, Michael",long thread; multi-author; resolved replies
015333,130,references to tuLu language in ancient Tamil text,General scholarly discussion,general discussion,26,14,25,3,False,False,False,1999-01-17 02:43:28+00:00,https://list.indology.info/pipermail/indology/1999-January/015333.html,Artur Karp | Ashish Chandra | Bijoy Misra | Erik Hoogcarspel | N. Ganesan | Narayan S. Raja | Partha Banerjee | Ramakrishnan Balasubramanian | Robert Zydenbos | S Krishna | SNS | Stephen,long thread; multi-author; resolved replies
033251,130,The Film Adi Shankaracharya,Texts and philology,philological discussion,25,11,24,3,True,False,False,2009-06-01 18:38:14+00:00,https://list.indology.info/pipermail/indology/2009-June/033251.html,"Allen W Thrasher | Andrew Glass | Dipak Bhattacharya | Dominik Wujastyk | Gruenendahl, Reinhold | Jonathan Silk | Paul Kiparsky | Ronald Davidson | Stefan Baums | Stephen Hodge | mkapstei at UCHICAGO.EDU",long thread; multi-author; resolved replies; request/help language
032470,129,invertebrates,General scholarly discussion,general discussion,33,10,31,1,False,False,False,2009-01-20 07:01:52+00:00,https://list.indology.info/pipermail/indology/2009-January/032476.html,Alexandra Vandergeer | Allen W Thrasher | Anna A. Slaczka | Bob Hueckstedt | Dominik Wujastyk | John C. Huntington | Stefan Baums | Valerie J Roebuck | jkirk | mkapstei at UCHICAGO.EDU,long thread; multi-author; resolved replies
042823,128,Origin of Mahācīna,General scholarly discussion,general discussion,26,16,25,1,False,False,False,2016-03-10 19:48:00+00:00,https://list.indology.info/pipermail/indology/2016-March/042823.html,"Andrea Acri | Bill Mak | Buchta, David | Dan Lusthaus | Deven Patel | Dominik Wujastyk | John Huntington | Jonathan Silk | Klaus Karttunen | Loriliai Biernacki | Lubomir Ondracka | Mark McClish",long thread; multi-author; resolved replies
007414,128,references,General scholarly discussion,general discussion,24,12,22,3,True,False,False,1997-03-25 16:15:02+00:00,https://list.indology.info/pipermail/indology/1997-March/007419.html,Chandan Raghava Narayan | Das Menon | David R. Israel | GANESANS at cl.uh.edu | Gabriele Zeller | Max Langley | Palaniappa at aol.com | Srinivasan Pichumani | Vidyasankar Sundaresan | bpj at netg.se | jacob.baltuch at infoboard.be | wgw at dnai.com,long thread; multi-author; resolved replies; request/help language
026060,128,Etymology of sanskrit roots miS and miil,General scholarly discussion,general discussion,26,12,24,2,False,False,True,2001-04-11 10:53:43+00:00,https://list.indology.info/pipermail/indology/2001-April/026063.html,Arun Gupta | Bhadraiah Mallampalli | David Salmon | Dominik Wujastyk | L.S.Cousins | Lars Martin Fosse | Lukas Werth | Robert Zydenbos | Swaminathan Madhuresan | Vanbakkam Vijayaraghavan | Venkatraman Iyer | rohan.oberoi at CORNELL.EDU,long thread; multi-author; resolved replies; debate language
033211,127,Sanskrit IAST data entry tool,Digital resources and tools,digital resource/tool,22,19,20,2,False,False,False,2009-05-29 12:47:26+00:00,https://list.indology.info/pipermail/indology/2009-May/033220.html,Arlo Griffiths | Benjamin Fleming | Birgit Kellner | Dan Lusthaus | Dipak Bhattacharya | Dominik Wujastyk | George Thompson | Herman Tull | Jonathan Silk | Joseph Walser | Kenneth Zysk | Loriliai Biernacki,long thread; multi-author; resolved replies
020988,127,snake & mongoose in ancient India,General scholarly discussion,general discussion,17,12,16,5,True,True,False,2000-04-12 09:10:25+00:00,https://list.indology.info/pipermail/indology/2000-April/020988.html,Arlo Griffiths | Birgit Kellner | Harunaga Isaacson | Jonathan Silk | Koenraad Elst | Lars Martin Fosse | Michael Witzel | Paul Kekai Manansala | Prasad Velusamy | Rajarshi Banerjee | Srini Pichumani | Subrahmanya S.,long thread; multi-author; resolved replies; request/help language; thanks/correction language
022758,127,zaNa (hemp),General scholarly discussion,general discussion,22,13,21,3,True,False,False,2000-09-18 19:34:54+00:00,https://list.indology.info/pipermail/indology/2000-September/022758.html,Allen W Thrasher | Antoine Leca | Arun Gupta | Dr Y. Vassilkov | Georg von Simson | Jan E.M. Houben | L.S.Cousins | Lars Martin Fosse | Madhav Deshpande | Ramalingam Shanmugalingam | Steve Farmer | Ulrich T. Kragh,long thread; multi-author; resolved replies; request/help language
008144,126,Varna and Color,General scholarly discussion,general discussion,24,14,23,1,False,True,False,1997-05-17 13:07:01+00:00,https://list.indology.info/pipermail/indology/1997-May/008144.html,Anthony P Stone | B. Reusch | D.H. Killingley | Das Devaraj | Dominique.Thillaud | Elliot M. Stern | JR Gardner | Lars Martin Fosse | Luis Gonzalez-Reimann | Patricia Meredith Greer | Peter D Banos | jacob.baltuch at euronet.be,long thread; multi-author; resolved replies; thanks/correction language
044291,126,Sexual Harassment,General scholarly discussion,general discussion,27,13,26,2,False,False,False,2016-10-07 14:21:29+00:00,https://list.indology.info/pipermail/indology/2016-October/044291.html,Alex Watson | Allen Thrasher | Artur Karp | Balogh Dániel | Joanna Jurewicz | Nagaraj Paturi | Nityanand Misra | Robert Goldman | Shyam Ranganathan | Sudalaimuthu Palaniappan | Walter Slaje | farkhondeh iran,long thread; multi-author; resolved replies
018804,126,TretA etymology,General scholarly discussion,general discussion,25,11,24,2,True,False,False,1999-10-26 09:45:20+00:00,https://list.indology.info/pipermail/indology/1999-October/018804.html,Birgit Kellner | Dan Lusthaus | Jonathan Silk | L.S.Cousins | N. Ganesan | Roland Steiner | Royce Wiles | Sara McClintock | Stephen Hodge | Ulrich T. Kragh | isabelle onians,long thread; multi-author; resolved replies; request/help language
048761,126,brick-making communities,General scholarly discussion,general discussion,24,16,23,2,False,False,False,2018-11-06 16:53:04+00:00,https://list.indology.info/pipermail/indology/2018-November/048761.html,"Antonio Ferreira-Jardim | Ashok Aklujkar | Asko Parpola | Dan Lusthaus | David and Nancy Reigle | Dominik Wujastyk | Herman Tull | Lubomír Ondračka | Madhav Deshpande | Matthew Kapstein | Nagaraj Paturi | Rocher, Rosane D",long thread; multi-author; resolved replies
