presentation_id,tags
PRES_22c3c585a3,изобразительный|могольский|культурный
PRES_0e88c0544b,пасть|конструкция|язык
PRES_e70f3480fc,риторический|функция|бхакть
PRES_cf0485137b,раннебуддийский|сюжет|литература
PRES_a81b81e251,катхаваттх|использование|ведение
PRES_32246c7904,ньять|полемика|таттвасанграха
PRES_7a25d6758f,сакральный|ранний|сюжет
PRES_762c65297f,методология|интертекстуальный|палийский
PRES_af70362099,ирландский|антология|индо
PRES_36a14e8fd3,ранневедийский|интерпретационный|код
PRES_5dc09294c1,чой|покровитель|йон
PRES_869eb3560b,ойрат|война|буддист
PRES_d6c029beed,божественный|иконографический|джайнский
PRES_3a9030ea71,известный|первый|изображение
PRES_82a1a1029b,нарасинх|вастувидье|трактат
PRES_3d081ec308,трактовка|фрагмент|сказание
PRES_bc48c6cda3,сундарара|тирумурья|паннир
PRES_0bc6ffc772,становление|рудрый|принцип
PRES_150fd1b901,сегодня|ассам|возрождение
PRES_9f49dca92d,смена|два|рамаян
PRES_6c4f1eceba,степь|семантика|изображение
PRES_86b13c26c6,монгольский|рерих|язык
PRES_7d0bba92cc,непасть|стих|перевод
PRES_2bdddbacaf,десять|чтение|песня
PRES_a56bd4d9d1,поэзия|санскритский
PRES_3ea3a39e80,диалект|поэзия
PRES_5b6f4c9c6a,махаваста|ритуальный|текст
PRES_73997bde8a,авалокитешвара|танк|кабинет
PRES_fcdae5394d,словарь|параллель|рерих
PRES_390fabcbab,чой|тибеть|йон
PRES_8ccd58e4ca,этимологический|балтистан|попытка
PRES_43bdc7ab3f,основный|наука|система
PRES_0285ee0cb7,наблюдение|лалитавистар|исток
PRES_0bcd9a42ef,эпоха|литература
PRES_edcf9f8de0,живой|богиня|непал
PRES_690401765d,залог|пасть|язык
PRES_dbe72b28f9,риторический|ирония|североиндийский
PRES_26341e4a7b,дискурс|культурный|мир
PRES_b8048f3ae8,характеристика|читта|соотношение
PRES_4b9af3479e,раздел|природа|таттвасанграха
PRES_9fe3408640,дравие|санграха|вритти
PRES_10d033beaa,явный|нагарджун|связь
PRES_9aff1006ae,чакравартина|палийский|древний
PRES_59d889fde6,обращение|двор|япония
PRES_d476549bbe,живопись|атрибуция|могольский
PRES_454d44aaed,статуя|раз|ещё
PRES_c1939d2e87,лотос|ваджраяна|символический
PRES_9e7c42bb8a,дурга|аурангабад|иконографический
PRES_e63e2c0069,живопись|атрибуция|регион
PRES_5b31649829,модернизм|тантрический|искусство
PRES_d648392ad9,предельный|утпаладев|ишварапратьябхиджний
PRES_3f663f57ec,вода|вастувидье|трактат
PRES_a0f09ba677,обряд|тамильский|поэзия
PRES_6329aa3fb2,паннир|тирумурья|зеркало
PRES_587468d32d,реалия|сикхский|контекст
PRES_0461ef8135,джатака|литературный|санскритский
PRES_9ecbe3104e,этнический|монгол|концепт
PRES_9991b02531,тысяча|путешествие|один
PRES_0ad046733d,глагольный|корень|эпос
PRES_eb1a5f1b93,рерих|буддийский
PRES_62dd4b0700,тибеть|лама|параллель
PRES_f9cfeb6efc,символ|начало|религиозный
PRES_6274f89872,портрет|монарший|вербальный
PRES_914c6126f3,старый|загадка|один
PRES_40c79b3a10,приписывать|стих|бхартрихари
PRES_795fb84e75,кабир|бхакть
PRES_913d0cd9c3,шраут|ритуал
PRES_f86793d7d0,летопись|монгольский|русский
PRES_4da8793f25,встреча|функциональный|дипанкара
PRES_3e056063d9,калачакра|тантра|язык
PRES_c0a5930788,
PRES_bda473a7a5,семь|чакравартина|артхашастр
PRES_17e399955c,пудгала|место|субъект
PRES_ce31fa073d,японский|буддизм|образ
PRES_787d114bd2,стенопись|вербальный|древний
PRES_0f8aeee7b2,колонна|музыкальный|южный
PRES_e09ac364ea,миниатюра|западный|изображение
PRES_220562c90f,речь|феномен|драма
PRES_8402d54487,тулунаду|воплощение|южный
PRES_77c1b8528e,бог|абхинавагупт
PRES_11e2a3c771,адхивасана|город|формирование
PRES_01ee046380,сюжетный|харибхатт|схема
PRES_e19a817c80,натарадж|шив|источник
PRES_e41ac61c54,форма|поэтический|бхакть
PRES_b3fefc9375,поэт|поэма|тамильский
PRES_1343fa2056,династия|власть|представитель
PRES_42c1647dee,пять|математический|сочинение
PRES_1d811c4689,индология|россия|история
PRES_12417b5ae3,переводческий|шлока|передача
PRES_e64009085a,понимание|возможность|санскрит
PRES_a939d396b8,новый|собрание|рерих
PRES_c29a39d88c,подношение|бог
PRES_ffd2c4b14a,тханк|лама|регион
PRES_215f0bcf2e,край|вера|политика
PRES_977099cdb8,происхождение|китайский|будда
PRES_d0e5bdbfaa,историография|чтение|отражение
PRES_54c018c9f5,семь|катманду|долина
PRES_d84550d538,паломник|след|картина
PRES_2bb37e704c,появление|храмовый|япония
PRES_838219a1ee,джатака|способ|литературный
PRES_705d6f4e9c,харибхатт|джатака|сюжет
PRES_15b5fbdc83,западный|культура|индийский
PRES_273faaf1c4,параллель|иконография|шив
PRES_4c303a7d1a,метафора|телесный|путешествие
PRES_23ce849cd3,вастувидье|пуран|культура
PRES_c0d93ccddb,тибет|рерих
PRES_492441fb51,небывальщина|парадокс|древний
PRES_5e3f146897,небывальщина|парадокс|североиндийский
PRES_69020aec6c,предварительный|стих|заметка
PRES_fac07beb0f,загадка|эпос|пурана
PRES_4222cc5294,парикша|вимшик|атомизм
PRES_75e95131c2,грамматика|санскритский
PRES_c70b31e5b3,шиваитский|формирование|канон
PRES_37b0efbebb,цикл|поэтический
PRES_8c8a78a7c6,жена|модель|дравидийский
PRES_bdc2b8783d,композитор|скрябин|творчество
PRES_33bcacf231,числовой|математический|сочинение
PRES_52e54251ce,интертекстуальный|памятник|подход
PRES_a95408ba26,речевой|сбой|художественный
PRES_5927c1b975,пратьябхиджний|основный|понятие
PRES_d8f0fef90a,авалокитешвара|бодхисаттва|кабинет
PRES_9dae5c811e,тибет
PRES_b0a4a6a4a5,буддология|текст
PRES_27b1d377eb,край|китай|западный
PRES_5cc77e65a5,ведение|война|средство
PRES_633cf7004a,житийный|нарратив|изобразительный
PRES_7921400a74,зороастрийский|парс|огонь
PRES_30d2bc26a5,период|индуизм|культ
PRES_147c940250,театральный|вритти|категория
PRES_a525a168ab,пещерный|музыкальный|инструмент
PRES_e2a4694725,рагамаленький|известный|миниатюра
PRES_3eda18e9e8,визуальный|рабиндранат|фигура
PRES_79e743c4be,танец|скрябин|сакральный
PRES_4a38078432,шастр|тантра
PRES_646140769f,эпитет|мотив|бхакть
PRES_c193a1cc2e,система|палийский|санскритский
PRES_71a1ef7771,творение|вселенная|представление
PRES_68f68e8947,открытие|эпиграфический|центральный
PRES_03eb8bb5cb,
PRES_d1d14a99b1,биография|тирумулар|сиддх
PRES_74f0b9dbb8,поэма|мотив|религиозный
PRES_67b4ce2328,ран|ренковскай|химачалый
PRES_3c42887649,реалия|кумаон|народный
PRES_19f9c5b8ab,отражение|конец|зеркало
PRES_a9dfccbed8,индийский|царство|александр
PRES_213b0b1de9,атхарвавед|индоиранский|заметка
PRES_965ca3fc2b,сбой|речевой|предварительный
PRES_9d2b60c41e,развитие|вклад|тибетский
PRES_5092113c15,поворот|рерих
PRES_94db424895,пространство|вклад|формирование
PRES_8ca083b138,день|рождение|поиск
PRES_8bce4f930d,карьера|период|научный
PRES_231441bfe0,старец|белый|доклад
PRES_6639f5e148,языковой|контакт|дотибетский
PRES_6db1d38cf2,музей|содержание|ксилограф
PRES_c7dde9eafd,классический|санскрит
PRES_f0ebf6d248,проявление|чувство|лирика
PRES_ea72ffeb6f,стилистика|поэтика|лалитавистар
PRES_b7e8bb27cc,ашвагхошить|жизнь|русский
PRES_224b938159,теория|культурный|учение
PRES_88384d600b,гаруда|пространство|время
PRES_5528877ed4,апастамб|композиция|ритуал
PRES_40bcedce59,парикша|камалашила|таттво
PRES_beed481e92,речь|классический|драма
PRES_c4a37b0299,зороастрийский|жрец|священный
PRES_e6909d6386,доклад|онлайн|практика
PRES_6c278c000a,несколько|замечание|часть
PRES_73ff9d211a,тригата|символический|натьяшастр
PRES_19464a9a79,уникальность|мышление|смысл
PRES_bab6fc9b5c,
PRES_f6fa058fc3,индоарийский|дравидийский|область
PRES_3713c953c3,этимологический|грамматический|куллуи
PRES_d8ca534401,рецепция|тантрический|культура
PRES_27a371b83b,предельный|предмет|абхинавагупт
PRES_787181142c,сообщение|хан|смерть
PRES_a1c54251a4,монастырь|изучение|ран
PRES_52333b1258,колонна|надпись
PRES_89e97978bb,сом|почётный|гость
PRES_b1ae58819e,время|представление|пуран
PRES_48997b3d72,корзина|смена|парадигма
PRES_edcdc9e33a,древний|индия
PRES_87b3b9e9f4,несколько|замечание|брахман
PRES_259ddc64ac,возможный|след|реконструкция
PRES_481f966cc6,императив|любовь
PRES_b35fa99329,понятие|древнеиндийский|традиция
PRES_be1bdeb599,кумаон|гималаи|путешествие
PRES_3b994db7ef,буддология|японский|ранний
PRES_1654668dbb,куллуи|способ
PRES_e6073c947c,цветообозначение|этимология|семантика
PRES_46cb67fd05,праджняпарамит|религиозный|культура
PRES_8190c6779b,отражение|имперский|монгольский
PRES_b57a66fc22,исследователь|сквозь|гималайский
PRES_8f4eeac42e,улан|карьера|период
PRES_bf18beecbb,вступительный|слово
PRES_956af043cd,посох
PRES_7582592a44,поворот|шраут|западный
PRES_e9936009ee,дхармасутра
PRES_55975781a7,индоарийский|варна|элита
PRES_05234eac69,жена|параллель|эпос
PRES_48742ecace,аланкара|принцип|классификация
PRES_9c0c80bea0,классификация|традиционный|индийский
PRES_adef2d4283,полемический|буддийский
PRES_c1b909cf1c,обращение|явление|брат
PRES_1e29140cc1,стенопись|тело|модель
PRES_959566c64e,жизненный|цикл|скульптура
PRES_89de2df795,кришна|символика
PRES_2d53080efa,коллекция|новый|рерих
PRES_b1d3b787fd,средний|карнатака|архитектура
PRES_ff4471c987,прадеш|химачалый|храмовый
PRES_3fc20c5385,корзина|смена|джайнский
PRES_b35e036d21,монастырь|онлайн|тантрический
PRES_fc8c9f814c,труд|наука|ранний
PRES_28cd0cf2d2,ирония|ватсарадж|пьеса
PRES_04be156989,вишнусахасранама|построение|принцип
PRES_9f90298801,антология|бхартрихари|поэтический
PRES_7522e9718b,многообразие|изменение|династия
PRES_9c6f0c2111,восточный|буддизм
PRES_e7ec05b05b,япония|глаз|монгольский
PRES_423a77f362,цветообозначение|китай|этимология
PRES_a07fb33bc9,письмо|коллекция|рерих
PRES_3262a00942,письменность|происхождение|монгольский
PRES_e87021cd4c,переводчик|поэзия|санскритский
PRES_970ff8c51f,зачем|три|время
PRES_b2fd39a1b2,огонь|шраут|священный
PRES_9bacebbe98,стилистика|аланкара|аспект
PRES_5e05166d55,рог|попытка|почему
PRES_241822b4c1,ватсарадж|пьеса|божество
PRES_eb96cea429,фонд|восточный|рукопись
PRES_9f4c32e361,летопись|исторический|начало
PRES_4cc2a9fead,отношение|конец|эпоха
PRES_d767707d9d,этап|монгол|идеология
PRES_d6c59acf5e,пять|царство|азия
PRES_577de0cdf5,археология|источник
PRES_f40d5bacac,предмет|священный|представление
PRES_4d672ef0e1,небесный|картина|эволюция
PRES_c1e254fba2,агнуть|сит|вальмик
PRES_aa9ddea8aa,натьяшастр|теория
PRES_c9f0424f49,список|реальность|каста
PRES_679dbfd494,эпический|древний|индия
PRES_473de19d13,зодчество|архитектура|пещерный
PRES_de1aae4943,иконография|искусство|будда
PRES_fe3dba0fe0,мать|девить|развитие
PRES_5f755d36b3,
PRES_ba19c21295,императив|любовь|раннебуддийский
PRES_b9413943b6,другой|ригведа|палийский
PRES_94509af724,утпаладев|шив|бхакть
PRES_5c9e286081,восток|через|призма
PRES_68e31769e1,абсолютный|согласно|познание
PRES_2819d33fcb,шастр|методология|познание
PRES_ea27687ed5,рецепция|рукопись
PRES_40bc52e0ca,сотериологический|палийский|будда
PRES_e8321634be,могольский|искусство|литература
PRES_e4ffdf5e0f,термин|китайский|перевод
PRES_0e52f9db93,слово|этимология
PRES_34e2d06ad5,ойрат|традиционный|история
PRES_818e4652db,картина|китайский|источник
PRES_465a702715,экспедиция|центральный|рерих
PRES_8ef4ffe2db,код|исторический|идея
